Day of Data Escala de Tempo 1 CE Simp 4,Data Escala de Tempo 1 CE Simp 4,Período Exibido CE Simp 4,Subsistema,Selecione Tipo de CE Simp 4
"July 9, 2021",7/9/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,872.169661
"July 10, 2021",7/10/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,834.945694
"July 11, 2021",7/11/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,771.739578
"July 12, 2021",7/12/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,889.22228
"July 13, 2021",7/13/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,919.053964
"July 14, 2021",7/14/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,927.492179
"July 15, 2021",7/15/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,935.605181
"July 16, 2021",7/16/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,939.851533
"July 17, 2021",7/17/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,877.193575
"July 18, 2021",7/18/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,792.045642
"July 19, 2021",7/19/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,877.198263
"July 20, 2021",7/20/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,882.276326
"July 21, 2021",7/21/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,890.048598
"July 22, 2021",7/22/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,905.788104
"July 23, 2021",7/23/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,909.415413
"July 24, 2021",7/24/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,848.978716
"July 25, 2021",7/25/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,776.159237
"July 26, 2021",7/26/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,898.725653
"July 27, 2021",7/27/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,932.663167
"July 28, 2021",7/28/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,924.611848
"July 29, 2021",7/29/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,888.282038
"July 30, 2021",7/30/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,879.993486
"July 31, 2021",7/31/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,827.456458
"August 1, 2021",8/1/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,765.126912
"August 2, 2021",8/2/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,871.078878
"August 3, 2021",8/3/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,901.383918
"August 4, 2021",8/4/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,906.965886
"August 5, 2021",8/5/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,911.202759
"August 6, 2021",8/6/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,914.726902
"August 7, 2021",8/7/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,856.774587
"August 8, 2021",8/8/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,774.989948
"August 9, 2021",8/9/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,900.758054
"August 10, 2021",8/10/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,936.292758
"August 11, 2021",8/11/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,935.641664
"August 12, 2021",8/12/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,930.961712
"August 13, 2021",8/13/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,930.228766
"August 14, 2021",8/14/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,865.900384
"August 15, 2021",8/15/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,795.52391
"August 16, 2021",8/16/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,921.597175
"August 17, 2021",8/17/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,950.937575
"August 18, 2021",8/18/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,971.044971
"August 19, 2021",8/19/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,969.681825
"August 20, 2021",8/20/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,974.707564
"August 21, 2021",8/21/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,904.83368
"August 22, 2021",8/22/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,829.485408
"August 23, 2021",8/23/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,972.487183
"August 24, 2021",8/24/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1010.873284
"August 25, 2021",8/25/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1023.471882
"August 26, 2021",8/26/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1028.070187
"August 27, 2021",8/27/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,987.432571
"August 28, 2021",8/28/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,909.023681
"August 29, 2021",8/29/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,825.589506
"August 30, 2021",8/30/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,934.831053
"August 31, 2021",8/31/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,947.598033
"September 1, 2021",9/1/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,945.837844
"September 2, 2021",9/2/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,956.546961
"September 3, 2021",9/3/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,977.466971
"September 4, 2021",9/4/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,905.487189
"September 5, 2021",9/5/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,821.893402
"September 6, 2021",9/6/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,911.82539
"September 7, 2021",9/7/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,911.097612
"September 8, 2021",9/8/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1022.327973
"September 9, 2021",9/9/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1027.676702
"September 10, 2021",9/10/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1003.879351
"September 11, 2021",9/11/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,925.110804
"September 12, 2021",9/12/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,858.206647
"September 13, 2021",9/13/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1026.096237
"September 14, 2021",9/14/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1060.367388
"September 15, 2021",9/15/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1047.603425
"September 16, 2021",9/16/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1010.308012
"September 17, 2021",9/17/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,990.18926
"September 18, 2021",9/18/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,927.173279
"September 19, 2021",9/19/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,870.851323
"September 20, 2021",9/20/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1034.818858
"September 21, 2021",9/21/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1064.484823
"September 22, 2021",9/22/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,987.530932
"September 23, 2021",9/23/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,965.482589
"September 24, 2021",9/24/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,972.679486
"September 25, 2021",9/25/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,907.761479
"September 26, 2021",9/26/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,839.605631
"September 27, 2021",9/27/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,974.326187
"September 28, 2021",9/28/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1024.518249
"September 29, 2021",9/29/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1045.209073
"September 30, 2021",9/30/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1028.638331
"October 1, 2021",10/1/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,982.85008409
"October 2, 2021",10/2/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,906.04123181
"October 3, 2021",10/3/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,835.62899169
"October 4, 2021",10/4/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,968.53200463
"October 5, 2021",10/5/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,970.18943421
"October 6, 2021",10/6/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,980.51549131
"October 7, 2021",10/7/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,975.37225766
"October 8, 2021",10/8/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,948.82235844
"October 9, 2021",10/9/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,874.40295123
"October 10, 2021",10/10/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,786.31299679
"October 11, 2021",10/11/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,852.22422232
"October 12, 2021",10/12/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,804.63357273
"October 13, 2021",10/13/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,915.25682125
"October 14, 2021",10/14/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,955.24251076
"October 15, 2021",10/15/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,981.07487427
"October 16, 2021",10/16/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,899.99669737
"October 17, 2021",10/17/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,794.36452873
"October 18, 2021",10/18/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,901.32822229
"October 19, 2021",10/19/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,903.20636559
"October 20, 2021",10/20/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,883.77557803
"October 21, 2021",10/21/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,881.21165643
"October 22, 2021",10/22/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,901.77912496
"October 23, 2021",10/23/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,873.59621569
"October 24, 2021",10/24/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,809.4599254
"October 25, 2021",10/25/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,910.01647441
"October 26, 2021",10/26/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,946.60767176
"October 27, 2021",10/27/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,959.78272823
"October 28, 2021",10/28/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,961.64649868
"October 29, 2021",10/29/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,956.50551946
"October 30, 2021",10/30/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,881.84266039
"October 31, 2021",10/31/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,794.74946677
"November 1, 2021",11/1/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,889.318889
"November 2, 2021",11/2/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,850.086756
"November 3, 2021",11/3/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,954.882223
"November 4, 2021",11/4/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,982.835505
"November 5, 2021",11/5/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,998.460488
"November 6, 2021",11/6/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,933.083074
"November 7, 2021",11/7/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,849.169097
"November 8, 2021",11/8/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,984.653311
"November 9, 2021",11/9/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1003.628325
"November 10, 2021",11/10/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,997.01385
"November 11, 2021",11/11/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,972.665207
"November 12, 2021",11/12/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,944.826413
"November 13, 2021",11/13/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,862.121595
"November 14, 2021",11/14/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,792.671099
"November 15, 2021",11/15/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,842.653234
"November 16, 2021",11/16/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,979.001565
"November 17, 2021",11/17/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1028.941727
"November 18, 2021",11/18/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1031.037769
"November 19, 2021",11/19/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1005.205725
"November 20, 2021",11/20/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,886.615494
"November 21, 2021",11/21/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,803.017677
"November 22, 2021",11/22/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,952.169614
"November 23, 2021",11/23/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1006.615566
"November 24, 2021",11/24/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1033.992495
"November 25, 2021",11/25/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1058.531753
"November 26, 2021",11/26/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1044.728612
"November 27, 2021",11/27/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,959.038917
"November 28, 2021",11/28/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,880.115076
"November 29, 2021",11/29/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1048.098395
"November 30, 2021",11/30/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1053.419096
"December 1, 2021",12/1/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1029.946186
"December 2, 2021",12/2/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1028.030118
"December 3, 2021",12/3/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1014.015277
"December 4, 2021",12/4/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,936.368063
"December 5, 2021",12/5/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,872.565056
"December 6, 2021",12/6/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1007.056931
"December 7, 2021",12/7/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,984.251911
"December 8, 2021",12/8/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,961.196425
"December 9, 2021",12/9/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,970.16667
"December 10, 2021",12/10/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,993.041189
"December 11, 2021",12/11/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,949.469977
"December 12, 2021",12/12/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,894.053052
"December 13, 2021",12/13/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1026.497837
"December 14, 2021",12/14/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1041.223941
"December 15, 2021",12/15/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1041.760636
"December 16, 2021",12/16/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1044.301716
"December 17, 2021",12/17/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1029.553284
"December 18, 2021",12/18/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,926.204502
"December 19, 2021",12/19/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,829.814517
"December 20, 2021",12/20/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,945.348623
"December 21, 2021",12/21/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,992.354343
"December 22, 2021",12/22/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1022.617991
"December 23, 2021",12/23/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,972.921164
"December 24, 2021",12/24/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,857.895382
"December 25, 2021",12/25/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,750.643705
"December 26, 2021",12/26/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,814.618686
"December 27, 2021",12/27/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,953.676052
"December 28, 2021",12/28/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,964.837768
"December 29, 2021",12/29/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,961.995787
"December 30, 2021",12/30/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,932.419332
"December 31, 2021",12/31/2021 12:00:00 AM,Dia,Sudeste/Centro-Oeste,845.979642
"January 1, 2022",1/1/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,757.051855
"January 2, 2022",1/2/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,814.555117
"January 3, 2022",1/3/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,968.685883
"January 4, 2022",1/4/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1005.713943
"January 5, 2022",1/5/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1014.001605
"January 6, 2022",1/6/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1014.019207
"January 7, 2022",1/7/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,983.437278
"January 8, 2022",1/8/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,896.029969
"January 9, 2022",1/9/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,811.097576
"January 10, 2022",1/10/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,930.906118
"January 11, 2022",1/11/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,964.539251
"January 12, 2022",1/12/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,983.062653
"January 13, 2022",1/13/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1002.781605
"January 14, 2022",1/14/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1024.479602
"January 15, 2022",1/15/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,969.554252
"January 16, 2022",1/16/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,890.13303
"January 17, 2022",1/17/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1032.840817
"January 18, 2022",1/18/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1074.015152
"January 19, 2022",1/19/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1072.001882
"January 20, 2022",1/20/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1066.182408
"January 21, 2022",1/21/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1084.462519
"January 22, 2022",1/22/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1010.854885
"January 23, 2022",1/23/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,948.052083
"January 24, 2022",1/24/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1097.301
"January 25, 2022",1/25/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1112.86898
"January 26, 2022",1/26/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1104.552841
"January 27, 2022",1/27/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1106.756289
"January 28, 2022",1/28/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1087.583815
"January 29, 2022",1/29/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,973.184895
"January 30, 2022",1/30/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,869.676469
"January 31, 2022",1/31/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1001.218567
"February 1, 2022",2/1/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1024.504079
"February 2, 2022",2/2/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1030.105618
"February 3, 2022",2/3/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1032.334719
"February 4, 2022",2/4/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1053.630646
"February 5, 2022",2/5/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,999.70364
"February 6, 2022",2/6/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,913.828494
"February 7, 2022",2/7/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1033.264358
"February 8, 2022",2/8/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1018.680835
"February 9, 2022",2/9/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1004.438139
"February 10, 2022",2/10/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1005.357747
"February 11, 2022",2/11/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1017.370724
"February 12, 2022",2/12/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,951.199951
"February 13, 2022",2/13/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,881.362804
"February 14, 2022",2/14/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1058.332666
"February 15, 2022",2/15/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1078.845085
"February 16, 2022",2/16/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1071.786549
"February 17, 2022",2/17/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1052.724609
"February 18, 2022",2/18/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1041.260145
"February 19, 2022",2/19/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,953.360912
"February 20, 2022",2/20/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,882.248016
"February 21, 2022",2/21/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1048.570742
"February 22, 2022",2/22/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1086.375718
"February 23, 2022",2/23/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1100.880051
"February 24, 2022",2/24/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1096.005338
"February 25, 2022",2/25/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1104.090446
"February 26, 2022",2/26/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1012.335722
"February 27, 2022",2/27/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,935.041115
"February 28, 2022",2/28/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1036.680721
"March 1, 2022",3/1/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1039.471685
"March 2, 2022",3/2/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1100.852273
"March 3, 2022",3/3/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1126.496087
"March 4, 2022",3/4/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1115.793815
"March 5, 2022",3/5/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1025.495468
"March 6, 2022",3/6/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,952.555777
"March 7, 2022",3/7/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1114.885471
"March 8, 2022",3/8/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1143.265319
"March 9, 2022",3/9/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1140.435936
"March 10, 2022",3/10/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1139.871603
"March 11, 2022",3/11/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1136.053913
"March 12, 2022",3/12/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1032.535864
"March 13, 2022",3/13/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,937.408641
"March 14, 2022",3/14/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1080.684739
"March 15, 2022",3/15/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1092.234669
"March 16, 2022",3/16/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1097.113566
"March 17, 2022",3/17/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1116.885696
"March 18, 2022",3/18/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1138.672343
"March 19, 2022",3/19/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1036.991795
"March 20, 2022",3/20/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,912.443639
"March 21, 2022",3/21/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1005.84255
"March 22, 2022",3/22/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1015.259717
"March 23, 2022",3/23/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1049.026692
"March 24, 2022",3/24/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1080.535041
"March 25, 2022",3/25/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1105.151355
"March 26, 2022",3/26/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1023.505162
"March 27, 2022",3/27/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,933.243925
"March 28, 2022",3/28/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1070.342826
"March 29, 2022",3/29/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1084.269615
"March 30, 2022",3/30/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1107.339016
"March 31, 2022",3/31/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1081.34227
"April 1, 2022",4/1/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1017.118951
"April 2, 2022",4/2/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,933.71889
"April 3, 2022",4/3/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,870.775682
"April 4, 2022",4/4/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1050.226829
"April 5, 2022",4/5/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1073.553719
"April 6, 2022",4/6/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1065.713936
"April 7, 2022",4/7/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1055.035304
"April 8, 2022",4/8/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1064.758888
"April 9, 2022",4/9/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,998.604708
"April 10, 2022",4/10/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,907.337473
"April 11, 2022",4/11/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1044.726634
"April 12, 2022",4/12/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1065.922178
"April 13, 2022",4/13/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1069.737365
"April 14, 2022",4/14/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,1030.325922
"April 15, 2022",4/15/2022 12:00:00 AM,Dia,Sudeste/Centro-Oeste,842.669568
